UTC_day,start_equity,end_equity,daily_return,entries,status,IV_annualized_percent,IV_available_ms
2021-09-01 00:00:00+00:00,10000.0,10007.7933664,0.0007793366399999613,1,traded,104.64,1630454460000.0
2021-09-02 00:00:00+00:00,10007.7933664,10020.64457656,0.0012841202540359031,1,traded,113.63,1630540860000.0
2021-09-03 00:00:00+00:00,10020.64457656,10027.089585992328,0.0006431731395206697,1,traded,110.75,1630627260000.0
2021-09-04 00:00:00+00:00,10027.089585992328,10035.351949992328,0.000824004206718465,1,traded,106.48,1630713660000.0
2021-09-05 00:00:00+00:00,10035.351949992328,10044.516708491363,0.0009132473424653398,1,traded,107.6,1630800060000.0
2021-09-06 00:00:00+00:00,10044.516708491363,10053.798247511362,0.0009240403783841167,1,traded,109.21,1630886460000.0
2021-09-07 00:00:00+00:00,10053.798247511362,10002.891465136772,-0.005063437829299078,1,traded,107.56,1630972860000.0
2021-09-08 00:00:00+00:00,10002.891465136772,10012.253860961771,0.0009359689503409818,1,traded,110.41,1631059260000.0
2021-09-09 00:00:00+00:00,10012.253860961771,10025.838747156771,0.0013568259838045993,1,traded,107.7,1631145660000.0
2021-09-10 00:00:00+00:00,10025.838747156771,10032.545663316772,0.0006689630991625339,1,traded,106.28,1631232060000.0
2021-09-11 00:00:00+00:00,10032.545663316772,10036.063559316772,0.0003506483915505232,1,traded,104.56,1631318460000.0
2021-09-12 00:00:00+00:00,10036.063559316772,9986.084782640175,-0.004979918309724107,1,traded,105.08,1631404860000.0
2021-09-13 00:00:00+00:00,9986.084782640175,9999.277469140176,0.0013211069991048152,1,traded,106.1,1631491260000.0
2021-09-14 00:00:00+00:00,9999.277469140176,10009.067549075175,0.0009790787349599483,1,traded,106.25,1631577660000.0
2021-09-15 00:00:00+00:00,10009.067549075175,10026.310625720174,0.0017227455565123062,1,traded,106.64,1631664060000.0
2021-09-16 00:00:00+00:00,10026.310625720174,10037.415720080175,0.001107595283504681,1,traded,103.59,1631750460000.0
2021-09-17 00:00:00+00:00,10037.415720080175,9987.170998114312,-0.00500574284926214,1,traded,98.61,1631836860000.0
2021-09-18 00:00:00+00:00,9987.170998114312,9995.058813634312,0.0007897947798720661,1,traded,98.52,1631923260000.0
2021-09-19 00:00:00+00:00,9995.058813634312,9944.910903122312,-0.0050172701778995465,1,traded,97.54,1632009660000.0
