start,end_exclusive,net_return,complete_month
2021-09-01T00:00:00+00:00,2021-10-01T00:00:00+00:00,0.03716765539118749,True
2021-10-01T00:00:00+00:00,2021-11-01T00:00:00+00:00,-0.01158609077219308,True
2021-11-01T00:00:00+00:00,2021-12-01T00:00:00+00:00,0.02508641143997936,True
2021-12-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,0.1039733880375402,True
2022-01-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,0.017116158815959404,True
2022-02-01T00:00:00+00:00,2022-03-01T00:00:00+00:00,-0.04932982231815086,True
2022-03-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,0.02691296507793295,True
2022-04-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,-0.043626966583671156,True
2022-05-01T00:00:00+00:00,2022-06-01T00:00:00+00:00,0.04156174848864769,True
2022-06-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,-0.10470548335899865,True
2022-07-01T00:00:00+00:00,2022-08-01T00:00:00+00:00,0.08987531236389734,True
2022-08-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,0.03957777177259025,True
2022-09-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,-0.06592996419254371,True
2022-10-01T00:00:00+00:00,2022-11-01T00:00:00+00:00,-0.0764123842172102,True
2022-11-01T00:00:00+00:00,2022-12-01T00:00:00+00:00,0.03437409832649463,True
2022-12-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,-0.03520914954688237,True
2023-01-01T00:00:00+00:00,2023-02-01T00:00:00+00:00,0.004644781862499059,True
2023-02-01T00:00:00+00:00,2023-03-01T00:00:00+00:00,0.03966346188370107,True
2023-03-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,-0.1207527728724952,True
2023-04-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,-0.05320132214190332,True
2023-05-01T00:00:00+00:00,2023-06-01T00:00:00+00:00,-0.04006991846170216,True
2023-06-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,-0.06745190463738182,True
2023-07-01T00:00:00+00:00,2023-08-01T00:00:00+00:00,0.06350073508439813,True
2023-08-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,0.018819802037273847,True
2023-09-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,-0.09251401888571442,True
2023-10-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,-0.04277683036851898,True
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,0.022379514352625307,True
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,0.005950906457139693,True
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,0.11777435001001457,True
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,-0.01124973168004506,True
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,-0.04449849539195139,True
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,0.04566227844512505,True
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,0.12092784604136808,True
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,-0.10247429779577033,True
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,-0.04176372825315433,True
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,-0.06537428393679157,True
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,-0.09840417841951365,True
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,-0.015324161343460152,True
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,-0.1343941118585955,True
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,-0.13504417819844938,True
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,-0.09272317826313803,True
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,-0.11171125083468514,True
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,-0.16811846235612415,True
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,-0.011229790821485341,True
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,-0.06293307574921903,True
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,0.044038260515927075,True
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,-0.12295554943233278,True
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,0.016605582239707983,True
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,-0.023754263569193523,True
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,-0.10771639588273729,True
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,-0.08806036223553304,True
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,-0.09013830123238076,True
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,-0.013342540750795218,True
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,-0.1506219824178624,True
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,-0.05723243829327085,True
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,-0.04608153369570844,True
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,-0.0020934984839979798,True
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,-0.19379417472120108,True
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,-0.13623304425861205,True
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,0.016064805486804223,True
