start,end_exclusive,net_return,complete_month
2021-09-01T00:00:00+00:00,2021-10-01T00:00:00+00:00,-0.02685189326805415,True
2021-10-01T00:00:00+00:00,2021-11-01T00:00:00+00:00,-0.02646083767715046,True
2021-11-01T00:00:00+00:00,2021-12-01T00:00:00+00:00,-0.006913783841667964,True
2021-12-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-0.020338942516359038,True
2022-01-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,0.023262442678126938,True
2022-02-01T00:00:00+00:00,2022-03-01T00:00:00+00:00,-0.0003151338124453007,True
2022-03-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,0.0032854616211270837,True
2022-04-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,-0.006064194302917936,True
2022-05-01T00:00:00+00:00,2022-06-01T00:00:00+00:00,0.0404605479122111,True
2022-06-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,-0.009357681997290146,True
2022-07-01T00:00:00+00:00,2022-08-01T00:00:00+00:00,-0.03665611327727225,True
2022-08-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,-0.02637476924869353,True
2022-09-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,-0.041031063586263405,True
2022-10-01T00:00:00+00:00,2022-11-01T00:00:00+00:00,-0.019974343865482802,True
2022-11-01T00:00:00+00:00,2022-12-01T00:00:00+00:00,-0.006694761653747272,True
2022-12-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,-0.0059665765797899395,True
2023-01-01T00:00:00+00:00,2023-02-01T00:00:00+00:00,0.009410688705346892,True
2023-02-01T00:00:00+00:00,2023-03-01T00:00:00+00:00,0.015275745214452963,True
2023-03-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,-0.014873477787563871,True
2023-04-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,0.012764191485377996,True
2023-05-01T00:00:00+00:00,2023-06-01T00:00:00+00:00,-0.01222891321569497,True
2023-06-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,-0.006007378268351515,True
2023-07-01T00:00:00+00:00,2023-08-01T00:00:00+00:00,0.00541884312156915,True
2023-08-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,-0.009345948591087283,True
2023-09-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,-0.00761692478381093,True
2023-10-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,-0.03349791921456524,True
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,-0.01865470955088322,True
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-0.028809668974274727,True
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,-0.01722885455291201,True
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,0.018010880848263522,True
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,-0.0030298563952141366,True
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,0.007566473001969998,True
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,-0.011470823246356732,True
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,0.008710138596361494,True
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,-0.03929801470759253,True
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,-0.04341797274017789,True
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,0.02582842946391728,True
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,-0.006178520540649823,True
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,0.01378154961441247,True
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,0.004717219415994567,True
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,0.00018227594954711712,True
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,-0.01717389990642315,True
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,0.009337002946847361,True
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,-0.02441290020639786,True
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,0.0009024027582087424,True
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,-0.01923370996781304,True
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,0.018511958922037053,True
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,-0.0044518464788736445,True
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,-0.0009971890053467325,True
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,-0.010532479195881739,True
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,0.01632287377308317,True
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,-0.015781006789049146,True
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,0.01526253097403063,True
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,-0.002155520318383064,True
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,-0.010871328991958529,True
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,-0.009623964402873608,True
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,0.020382257527989944,True
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,0.019784737709138467,True
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,-0.023950883640082576,True
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,0.02477110713856967,True
