trade_id,day_index,entry_index,exit_index,side,quantity,entry_price,exit_price,initial_stop,initial_target,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,equity_before,equity_after,entry_exposure,reason,adverse_equity_bound,max_mark_observed_gap,day_status,UTC_day,IV_observation_candle_open_utc,IV_available_utc,IV_annualized_percent,one_day_sigma,reference_price,entry_utc_simulated,exit_bar_open_utc,exit_latest_utc,exit_reason,realized_net_R,initial_price_RR,time_precision
1,609.0,876962.0,877966.0,-1.0,0.13,47115.5,48622.3,48612.51154069532,45438.4265552703,1.5474693720558994,1.5969589635876422,-3.771609092056,-195.88400000000038,-195.2568192435865,10000.0,9804.743180756413,0.6125015,1.0,9804.743180756413,0.0,0.0,2021-09-01 00:00:00+00:00,2021-08-31 00:00:00+00:00,2021-09-01 00:01:00+00:00,91.08,0.047673450869516666,47150.32,2021-09-01 00:02:00+00:00,2021-09-01 16:46:00+00:00,2021-09-01 16:47:00+00:00,stop,-1.0033159343216207,1.1202809057508984,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
2,610.0,878402.0,878848.0,1.0,0.101,48928.5,50394.5,47027.76378761946,50404.646397944394,1.2485276970316552,1.2859361931811062,0.0,148.066,145.53153610978734,9804.743180756413,9950.2747168662,0.5040191679573145,2.0,9773.467353059383,0.0,0.0,2021-09-02 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-09-02 00:01:00+00:00,93.65,0.04901865035057352,48842.94,2021-09-02 00:02:00+00:00,2021-09-02 07:28:00+00:00,2021-09-02 07:29:00+00:00,target,0.758077995637316,0.776618232624516,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
3,611.0,879842.0,880592.0,1.0,0.105,49346.200000000004,50851.100000000006,47492.68557007913,50861.33835873985,1.3090550763338875,1.3489770355602286,1.7290115855914465,158.01450000000014,153.62745630251447,9950.2747168662,10103.902173168715,0.520724416906536,2.0,9847.443261789867,0.0,0.0,2021-09-03 00:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-03 00:01:00+00:00,92.82,0.04858420849482364,49299.14,2021-09-03 00:02:00+00:00,2021-09-03 12:32:00+00:00,2021-09-03 12:33:00+00:00,target,0.7893753659716459,0.8174408217607043,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
4,612.0,881282.0,882719.0,-1.0,0.121,49933.9,49952.3,51567.555047857975,48250.77431660117,1.5264963246871315,1.5270588189520344,-1.8776659610403867,-2.226400000000176,-3.4022891825970873,10103.902173168715,10100.499883986118,0.5979869753732137,3.0,10026.495264514171,0.0,0.0,2021-09-04 00:00:00+00:00,2021-09-03 00:00:00+00:00,2021-09-04 00:01:00+00:00,90.15,0.04718666662150777,50027.08,2021-09-04 00:02:00+00:00,2021-09-04 23:59:00+00:00,2021-09-04 23:59:00+00:00,scheduled_23_59_exit,-0.017211768454439513,1.030282179586028,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
5,613.0,882722.0,883973.0,-1.0,0.122,49884.4,51502.700000000004,51492.34045785644,48152.04913608177,1.537586258889653,1.5874671002501008,-1.2215817379168241,-197.43260000000035,-199.33607162122462,10100.499883986118,9901.163812364894,0.6025342180983451,1.0,9897.031605477405,0.0,0.0,2021-09-05 00:00:00+00:00,2021-09-04 00:00:00+00:00,2021-09-05 00:01:00+00:00,91.3,0.04778860413248651,49940.74,2021-09-05 00:02:00+00:00,2021-09-05 20:53:00+00:00,2021-09-05 20:54:00+00:00,stop,-1.0161459763141074,1.077372520514628,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
6,614.0,884162.0,885599.0,-1.0,0.112,51731.200000000004,52665.600000000006,53448.91535283899,49911.32502772939,1.4638125994672981,1.4902528616870463,-1.1586373129057441,-104.65280000000017,-106.44822814824875,9901.163812364894,9794.715584216645,0.5851730675099425,3.0,9782.132777028894,0.0,0.0,2021-09-06 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:01:00+00:00,93.37,0.04887209165224826,51799.57,2021-09-06 00:02:00+00:00,2021-09-06 23:59:00+00:00,2021-09-06 23:59:00+00:00,scheduled_23_59_exit,-0.5533108887311664,1.059474126060982,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
7,615.0,885602.0,886183.0,-1.0,0.111,52628.4,50790.8,54348.37655441922,50780.58629675798,1.4759038007472705,1.4243703924686,-0.581356799315058,203.97359999999983,201.65468260610032,9794.715584216645,9996.370266822745,0.5964187882508288,2.0,9761.420392187489,0.0,0.0,2021-09-07 00:00:00+00:00,2021-09-06 00:00:00+00:00,2021-09-07 00:01:00+00:00,92.86,0.04860514545172725,52683.97,2021-09-07 00:02:00+00:00,2021-09-07 09:43:00+00:00,2021-09-07 09:44:00+00:00,target,1.0562404746968506,1.0743249368686696,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
8,616.0,887042.0,887448.0,-1.0,0.12,46754.600000000006,45087.200000000004,48374.46309993535,45078.14254378376,1.4174916110943354,1.3669398897163596,0.0,200.08800000000016,197.30356849918826,9996.370266822745,10193.673835321933,0.5612589220130262,2.0,9924.48123254685,0.0,0.0,2021-09-08 00:00:00+00:00,2021-09-07 00:00:00+00:00,2021-09-08 00:01:00+00:00,95.16,0.04980902047368474,46864.39,2021-09-08 00:02:00+00:00,2021-09-08 06:48:00+00:00,2021-09-08 06:49:00+00:00,target,1.0150218276010687,1.0349377402838322,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
9,617.0,888482.0,889919.0,-1.0,0.137,46045.9,46408.4,47495.490560067214,44354.507944528355,1.5937729024906189,1.606320006079708,-1.277799262536662,-49.6625,-51.584793646034086,10193.673835321933,10142.0890416759,0.6188434515278735,3.0,10010.19845168198,0.0,0.0,2021-09-09 00:00:00+00:00,2021-09-08 00:00:00+00:00,2021-09-09 00:01:00+00:00,92.31,0.04831726229430263,46062.29,2021-09-09 00:02:00+00:00,2021-09-09 23:59:00+00:00,2021-09-09 23:59:00+00:00,scheduled_23_59_exit,-0.2597501327992521,1.1668067536209827,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
10,618.0,889922.0,891218.0,1.0,0.112,46470.9,44697.4,44706.36639396786,47851.734060057526,1.3149644494731392,1.264780582770738,1.0826160209040898,-198.632,-202.29436105314744,10142.0890416759,9939.794680622752,0.5131823215722783,1.0,9927.641662179281,0.0,0.0,2021-09-10 00:00:00+00:00,2021-09-09 00:00:00+00:00,2021-09-10 00:01:00+00:00,91.95,0.04812882968217015,46413.88,2021-09-10 00:02:00+00:00,2021-09-10 21:38:00+00:00,2021-09-10 21:39:00+00:00,stop,-1.0236130647133415,0.7825490290108829,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
11,619.0,891362.0,892799.0,1.0,0.111,44986.700000000004,45171.700000000004,43231.458777588945,46224.80299248855,1.2616009894482303,1.2667891046700162,1.00594191325455,20.535,17.000667992628223,9939.794680622752,9956.79534861538,0.5023769464508843,3.0,9911.130509633304,0.0,0.0,2021-09-11 00:00:00+00:00,2021-09-10 00:00:00+00:00,2021-09-11 00:01:00+00:00,90.57,0.04740650466899565,44860.83,2021-09-11 00:02:00+00:00,2021-09-11 23:59:00+00:00,2021-09-11 23:59:00+00:00,scheduled_23_59_exit,0.08725818944382703,0.7053748377603869,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
12,620.0,892802.0,894239.0,-1.0,0.135,45115.8,46101.100000000006,46549.46863388744,43580.68667648676,1.5387828477045262,1.5723888735279246,-1.23214803436854,-133.0155000000004,-134.89452368686398,9956.79534861538,9821.900824928516,0.6117061551181707,3.0,9776.381851087044,0.0,0.0,2021-09-12 00:00:00+00:00,2021-09-11 00:00:00+00:00,2021-09-12 00:01:00+00:00,89.46,0.04682550411492052,45193.78,2021-09-12 00:02:00+00:00,2021-09-12 23:59:00+00:00,2021-09-12 23:59:00+00:00,scheduled_23_59_exit,-0.6969662796258288,1.0707588122024672,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
13,621.0,894242.0,894556.0,1.0,0.112,46079.3,44353.100000000006,44362.06358603282,47469.63298831696,1.3038835347842979,1.2550380931707175,0.0,-193.33439999999968,-195.89332162795472,9821.900824928516,9626.007503300561,0.5254463155340974,1.0,9626.007503300561,0.0,0.0,2021-09-13 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:01:00+00:00,92.13,0.048223045988236395,46046.73,2021-09-13 00:02:00+00:00,2021-09-13 05:16:00+00:00,2021-09-13 05:17:00+00:00,stop,-1.0185245900386162,0.8096340008915778,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
14,622.0,895682.0,896432.0,-1.0,0.132,44943.5,46372.200000000004,46362.88577713606,43324.36238391706,1.498841560948871,1.5464879378026466,-0.6036505200000001,-188.58840000000058,-191.0300789787525,9626.007503300561,9434.977424321809,0.6163034880209529,1.0,9429.546321017893,0.0,0.0,2021-09-14 00:00:00+00:00,2021-09-13 00:00:00+00:00,2021-09-14 00:01:00+00:00,92.14,0.04822828022746229,44975.96,2021-09-14 00:02:00+00:00,2021-09-14 12:32:00+00:00,2021-09-14 12:33:00+00:00,stop,-1.0195942437445762,1.1407311825752688,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
15,623.0,897122.0,898559.0,1.0,0.105,47145.9,48129.200000000004,45388.90057616017,48524.72230316281,1.2506855588339085,1.276770522955951,1.002098679327795,103.2465000000003,99.71694523888254,9434.977424321809,9534.694369560691,0.5246774080496363,3.0,9387.607385710824,0.0,0.0,2021-09-15 00:00:00+00:00,2021-09-14 00:00:00+00:00,2021-09-15 00:01:00+00:00,90.9,0.04757923456345043,47087.18,2021-09-15 00:02:00+00:00,2021-09-15 23:59:00+00:00,2021-09-15 23:59:00+00:00,scheduled_23_59_exit,0.5405153694790498,0.7847596786056225,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
16,624.0,898562.0,899999.0,-1.0,0.126,48093.100000000006,47775.700000000004,49564.77190841456,46389.31938437177,1.53097543539239,1.5208714578323335,-1.213853441818248,39.99240000000018,38.154406548592306,9534.694369560691,9572.848776109284,0.635545342632645,3.0,9485.4219941253,0.0,0.0,2021-09-16 00:00:00+00:00,2021-09-15 00:00:00+00:00,2021-09-16 00:01:00+00:00,90.32,0.0472756486883481,48106.12,2021-09-16 00:02:00+00:00,2021-09-16 23:59:00+00:00,2021-09-16 23:59:00+00:00,scheduled_23_59_exit,0.20576104541662193,1.1577176990921436,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
17,625.0,900002.0,901439.0,-1.0,0.137,47730.600000000006,47307.5,49087.60485263388,46159.08086080801,1.652084917432795,1.6374402842506053,-1.304983136574172,57.9647000000008,55.980157934893214,9572.848776109284,9628.828934044177,0.6830873810854975,3.0,9514.291236707182,0.0,0.0,2021-09-17 00:00:00+00:00,2021-09-16 00:00:00+00:00,2021-09-17 00:01:00+00:00,84.17,0.04405659156441829,47745.55,2021-09-17 00:02:00+00:00,2021-09-17 23:59:00+00:00,2021-09-17 23:59:00+00:00,scheduled_23_59_exit,0.30111483441085185,1.158079233203744,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
18,626.0,901442.0,901787.0,1.0,0.117,47376.0,48588.600000000006,45767.9874681909,48598.40580160887,1.4004227499117754,1.4362669036297557,0.0,141.87420000000068,139.03751034645938,9628.828934044177,9767.866444390636,0.5756662661647166,2.0,9590.195878549164,0.0,0.0,2021-09-18 00:00:00+00:00,2021-09-17 00:00:00+00:00,2021-09-18 00:01:00+00:00,82.35,0.043103960025304096,47303.11,2021-09-18 00:02:00+00:00,2021-09-18 05:47:00+00:00,2021-09-18 05:48:00+00:00,target,0.7390208507573096,0.7601966884136124,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
19,627.0,902882.0,904319.0,-1.0,0.134,48227.8,47252.3,49647.07577491804,46681.61353985999,1.6327404607400025,1.5997151450620766,-1.2839015994947403,130.717,128.76844599369178,9767.866444390636,9896.634890384328,0.6616107250024099,3.0,9749.048146434518,0.0,0.0,2021-09-19 00:00:00+00:00,2021-09-18 00:00:00+00:00,2021-09-19 00:01:00+00:00,84.7,0.0443340062433911,48285.15,2021-09-19 00:02:00+00:00,2021-09-19 23:59:00+00:00,2021-09-19 23:59:00+00:00,scheduled_23_59_exit,0.6770766958572404,1.0894193274237394,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
20,628.0,904322.0,904502.0,1.0,0.116,47329.5,45660.600000000006,45669.81746335337,48598.92062794262,1.3870905443966235,1.338179919743003,0.0,-193.59239999999934,-196.31767046413916,9896.634890384328,9700.317219920189,0.5547564460859677,1.0,9684.267854433972,0.0,0.0,2021-09-20 00:00:00+00:00,2021-09-19 00:00:00+00:00,2021-09-20 00:01:00+00:00,85.72,0.04486789864443312,47256.91,2021-09-20 00:02:00+00:00,2021-09-20 03:02:00+00:00,2021-09-20 03:03:00+00:00,stop,-1.0197092959218663,0.7648574952818823,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
21,629.0,905762.0,905779.0,-1.0,0.138,42960.0,41472.0,44328.97892627311,41463.682131106514,1.4978153070394045,1.445935670706196,0.0,205.34400000000002,202.4002490222556,9700.317219920189,9902.717468942445,0.6111635182224255,2.0,9695.83744910327,0.0,0.0,2021-09-21 00:00:00+00:00,2021-09-20 00:00:00+00:00,2021-09-21 00:01:00+00:00,91.76,0.04802937913687802,43026.6,2021-09-21 00:02:00+00:00,2021-09-21 00:19:00+00:00,2021-09-21 00:20:00+00:00,target,1.0713594219953462,1.0930174600766467,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
