start,end_exclusive,net_return,complete_month
2021-09-01T00:00:00+00:00,2021-10-01T00:00:00+00:00,0.012440705112378714,True
2021-10-01T00:00:00+00:00,2021-11-01T00:00:00+00:00,0.035202419259436235,True
2021-11-01T00:00:00+00:00,2021-12-01T00:00:00+00:00,0.001400952433169067,True
2021-12-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,0.05126472663291537,True
2022-01-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,0.043245266782811154,True
2022-02-01T00:00:00+00:00,2022-03-01T00:00:00+00:00,-0.04332464738713859,True
2022-03-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,-0.052693455015371926,True
2022-04-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,0.03203887449650633,True
2022-05-01T00:00:00+00:00,2022-06-01T00:00:00+00:00,-0.05779784228444085,True
2022-06-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,0.13934664401145147,True
2022-07-01T00:00:00+00:00,2022-08-01T00:00:00+00:00,0.07671253559948532,True
2022-08-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,-0.0038769377891053614,True
2022-09-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,-0.007444258901499801,True
2022-10-01T00:00:00+00:00,2022-11-01T00:00:00+00:00,-0.028328680518461158,True
2022-11-01T00:00:00+00:00,2022-12-01T00:00:00+00:00,0.04735140212902578,True
2022-12-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,0.001884989852076746,True
2023-01-01T00:00:00+00:00,2023-02-01T00:00:00+00:00,0.05341647834941532,True
2023-02-01T00:00:00+00:00,2023-03-01T00:00:00+00:00,0.0031307113750529414,True
2023-03-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,-0.06960827452603291,True
2023-04-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,-0.06646316604100733,True
2023-05-01T00:00:00+00:00,2023-06-01T00:00:00+00:00,0.044281565728125916,True
2023-06-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,0.05762139633525898,True
2023-07-01T00:00:00+00:00,2023-08-01T00:00:00+00:00,0.02114926528073746,True
2023-08-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,-0.08078370590823714,True
2023-09-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,0.00011280072101715888,True
2023-10-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,-0.007949784557042094,True
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,-0.03662147241314484,True
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-0.030300772199045145,True
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,-0.03852004686867461,True
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,-0.07770561761507244,True
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,-0.014955688221699459,True
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,0.02388969279758202,True
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,-0.04184155004099266,True
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,-0.03201668188241025,True
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,0.15615164723960762,True
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,0.08593862629174787,True
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,-0.05667836624325284,True
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,-0.04530017900148742,True
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,0.020200345125301222,True
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,0.12097097131043433,True
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,-0.08609922914736146,True
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,-0.010601917860432852,True
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,-0.002166861860525282,True
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,0.17499950843655698,True
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,-0.003869420256999767,True
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,-0.017488303048984633,True
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,0.06671823651394293,True
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,0.13541674873631981,True
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,0.07200352141954847,True
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,-0.059170315459843636,True
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,0.0156187106043153,True
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,-0.044257825829448594,True
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,0.05980518286615499,True
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,0.07982386103294004,True
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,-0.02845853632145401,True
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,-0.00617748720801925,True
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,-0.1754078164528401,True
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,-0.11393833762277727,True
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,0.0014684308890420272,True
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,-0.01628995313032988,True
