UTC_day,start_equity,end_equity,daily_return,entries,status,IV_annualized_percent,IV_available_ms
2021-09-01 00:00:00+00:00,10000.0,9950.28001324371,-0.00497199867562903,1,traded,104.64,1630454460000.0
2021-09-02 00:00:00+00:00,9950.28001324371,9965.48094692871,0.001527689036365576,1,traded,113.63,1630540860000.0
2021-09-03 00:00:00+00:00,9965.48094692871,9943.229475256507,-0.0022328547704525414,1,traded,110.75,1630627260000.0
2021-09-04 00:00:00+00:00,9943.229475256507,9948.980232256617,0.0005783590748278389,1,traded,106.48,1630713660000.0
2021-09-05 00:00:00+00:00,9948.980232256617,9939.775429782465,-0.0009252005993849455,1,traded,107.6,1630800060000.0
2021-09-06 00:00:00+00:00,9939.775429782465,9941.459823108804,0.00016945989758410107,1,traded,109.21,1630886460000.0
2021-09-07 00:00:00+00:00,9941.459823108804,9955.978037804969,0.0014603705043818582,1,traded,107.56,1630972860000.0
2021-09-08 00:00:00+00:00,9955.978037804969,9970.53533300497,0.0014621662627942733,1,traded,110.41,1631059260000.0
2021-09-09 00:00:00+00:00,9970.53533300497,9985.92803301786,0.0015438188120087126,1,traded,107.7,1631145660000.0
2021-09-10 00:00:00+00:00,9985.92803301786,10002.16540851182,0.001626025687374577,1,traded,106.28,1631232060000.0
2021-09-11 00:00:00+00:00,10002.16540851182,9993.629452980385,-0.0008534107548522352,1,traded,104.56,1631318460000.0
2021-09-12 00:00:00+00:00,9993.629452980385,9967.467069449829,-0.002617906102447498,1,traded,105.08,1631404860000.0
2021-09-13 00:00:00+00:00,9967.467069449829,9982.669086964828,0.0015251635555026954,1,traded,106.1,1631491260000.0
2021-09-14 00:00:00+00:00,9982.669086964828,9957.18747949852,-0.0025525846088179094,1,traded,106.25,1631577660000.0
2021-09-15 00:00:00+00:00,9957.18747949852,9927.831770592806,-0.002948192847242903,1,traded,106.64,1631664060000.0
2021-09-16 00:00:00+00:00,9927.831770592806,9942.081092487806,0.0014352904263756905,1,traded,103.59,1631750460000.0
2021-09-17 00:00:00+00:00,9942.081092487806,9956.01060617071,0.001401066190601652,1,traded,98.61,1631836860000.0
2021-09-18 00:00:00+00:00,9956.01060617071,9950.169340014616,-0.0005867075063654692,1,traded,98.52,1631923260000.0
2021-09-19 00:00:00+00:00,9950.169340014616,9963.417254358616,0.0013314260181205295,1,traded,97.54,1632009660000.0
2021-09-20 00:00:00+00:00,9963.417254358616,9982.143202878615,0.0018794704710181076,1,traded,96.98,1632096060000.0
2021-09-21 00:00:00+00:00,9982.143202878615,9996.035452878614,0.0013917101485774186,1,traded,104.64,1632182460000.0
