UTC_day,start_equity,end_equity,daily_return,entries,status,IV_annualized_percent,IV_available_ms
2021-09-01 00:00:00+00:00,10000.0,9804.715965136793,-0.019528403486320678,1,traded,91.08,1630454460000.0
2021-09-02 00:00:00+00:00,9804.715965136793,9946.349815136793,0.014445482205054816,1,traded,93.65,1630540860000.0
2021-09-03 00:00:00+00:00,9946.349815136793,10095.936610728206,0.015039366035946689,1,traded,92.82,1630627260000.0
2021-09-04 00:00:00+00:00,10095.936610728206,10089.650411988236,-0.0006226464153201716,1,traded,90.15,1630713660000.0
2021-09-05 00:00:00+00:00,10089.650411988236,9890.572741796022,-0.019730878877198266,1,traded,91.3,1630800060000.0
2021-09-06 00:00:00+00:00,9890.572741796022,9782.208611732918,-0.010956304846247655,1,traded,93.37,1630886460000.0
2021-09-07 00:00:00+00:00,9782.208611732918,9977.441547234948,0.019957960748032466,1,traded,92.86,1630972860000.0
2021-09-08 00:00:00+00:00,9977.441547234948,10168.77608103495,0.01917671307761526,1,traded,95.16,1631059260000.0
2021-09-09 00:00:00+00:00,10168.77608103495,10114.857061043653,-0.005302410001126634,1,traded,92.31,1631145660000.0
2021-09-10 00:00:00+00:00,10114.857061043653,9911.865770587221,-0.020068626697477665,1,traded,91.95,1631232060000.0
2021-09-11 00:00:00+00:00,9911.865770587221,9926.129320953483,0.0014390378861453001,1,traded,90.57,1631318460000.0
2021-09-12 00:00:00+00:00,9926.129320953483,9790.232391092899,-0.013690828062628002,1,traded,89.46,1631404860000.0
2021-09-13 00:00:00+00:00,9790.232391092899,9595.376609092898,-0.019903080357651093,1,traded,92.13,1631491260000.0
2021-09-14 00:00:00+00:00,9595.376609092898,9404.304592892897,-0.019912925149695004,1,traded,92.14,1631577660000.0
2021-09-15 00:00:00+00:00,9404.304592892897,9499.694814157461,0.010143250925395808,1,traded,90.9,1631664060000.0
2021-09-16 00:00:00+00:00,9499.694814157461,9534.30313448433,0.0036430981209303326,1,traded,90.32,1631750460000.0
2021-09-17 00:00:00+00:00,9534.30313448433,9585.90738864784,0.0054124830557216175,1,traded,84.17,1631836860000.0
2021-09-18 00:00:00+00:00,9585.90738864784,9719.83842414784,0.013971659653066126,1,traded,82.35,1631923260000.0
2021-09-19 00:00:00+00:00,9719.83842414784,9842.630135131674,0.012633102076961666,1,traded,84.7,1632009660000.0
2021-09-20 00:00:00+00:00,9842.630135131674,9647.075099431675,-0.019868168671907882,1,traded,85.72,1632096060000.0
2021-09-21 00:00:00+00:00,9647.075099431675,9842.255939431676,0.02023212610954994,1,traded,91.76,1632182460000.0
2021-09-22 00:00:00+00:00,9842.255939431676,9646.096965181676,-0.019930285846775808,1,traded,96.26,1632268860000.0
2021-09-23 00:00:00+00:00,9646.096965181676,9454.805175230016,-0.01983100425406692,1,traded,88.73,1632355260000.0
2021-09-24 00:00:00+00:00,9454.805175230016,9266.809444746317,-0.019883617589098068,1,traded,83.84,1632441660000.0
2021-09-25 00:00:00+00:00,9266.809444746317,9239.085503972601,-0.002991746073880197,1,traded,86.92,1632528060000.0
2021-09-26 00:00:00+00:00,9239.085503972601,9438.653491172601,0.021600404835975473,1,traded,85.88,1632614460000.0
2021-09-27 00:00:00+00:00,9438.653491172601,9558.289676496848,0.012675132680327383,1,traded,89.12,1632700860000.0
2021-09-28 00:00:00+00:00,9558.289676496848,9406.63993630967,-0.015865781988180783,1,traded,89.25,1632787260000.0
2021-09-29 00:00:00+00:00,9406.63993630967,9218.657774809668,-0.019983986075026605,1,traded,92.27,1632873660000.0
2021-09-30 00:00:00+00:00,9218.657774809668,9035.12943580967,-0.019908357971753388,1,traded,91.77,1632960060000.0
2021-10-01 00:00:00+00:00,9035.12943580967,9161.833493460985,0.014023491146583744,1,traded,90.97,1633046460000.0
2021-10-02 00:00:00+00:00,9161.833493460985,9105.635033778162,-0.006133975227003652,1,traded,85.84,1633132860000.0
2021-10-03 00:00:00+00:00,9105.635033778162,9231.361652839169,0.013807561866318263,1,traded,83.97,1633219260000.0
2021-10-04 00:00:00+00:00,9231.361652839169,9095.346924780457,-0.014733983259867078,1,traded,85.56,1633305660000.0
2021-10-05 00:00:00+00:00,9095.346924780457,9220.400147323255,0.0137491426744909,1,traded,89.62,1633392060000.0
2021-10-06 00:00:00+00:00,9220.400147323255,9036.93682379626,-0.019897544639671083,1,traded,92.68,1633478460000.0
2021-10-07 00:00:00+00:00,9036.93682379626,9200.061792818793,0.018050913954935188,1,traded,89.38,1633564860000.0
2021-10-08 00:00:00+00:00,9200.061792818793,9331.76344382366,0.014315300698052758,1,traded,88.13,1633651260000.0
