UTC_day,start_equity,end_equity,daily_return,entries,status,IV_annualized_percent,IV_available_ms
2021-09-01 00:00:00+00:00,10000.0,9801.178359583788,-0.019882164041621242,1,traded,104.64,1630454460000.0
2021-09-02 00:00:00+00:00,9801.178359583788,9801.178359583788,0.0,0,no_wall_trigger,113.63,1630540860000.0
2021-09-03 00:00:00+00:00,9801.178359583788,9647.613949363786,-0.015667953850655447,1,traded,110.75,1630627260000.0
2021-09-04 00:00:00+00:00,9647.613949363786,9647.613949363786,0.0,0,no_wall_trigger,106.48,1630713660000.0
2021-09-05 00:00:00+00:00,9647.613949363786,9647.613949363786,0.0,0,no_wall_trigger,107.6,1630800060000.0
2021-09-06 00:00:00+00:00,9647.613949363786,9647.613949363786,0.0,0,no_wall_trigger,109.21,1630886460000.0
2021-09-07 00:00:00+00:00,9647.613949363786,9647.613949363786,0.0,0,no_wall_trigger,107.56,1630972860000.0
2021-09-08 00:00:00+00:00,9647.613949363786,10514.342602688961,0.08983865418685544,1,traded,110.41,1631059260000.0
2021-09-09 00:00:00+00:00,10514.342602688961,10557.964689111874,0.004148817293794238,1,traded,107.7,1631145660000.0
2021-09-10 00:00:00+00:00,10557.964689111874,10346.856274061875,-0.019995181009433538,1,traded,106.28,1631232060000.0
2021-09-11 00:00:00+00:00,10346.856274061875,10139.974906676875,-0.019994611107493898,1,traded,104.56,1631318460000.0
2021-09-12 00:00:00+00:00,10139.974906676875,9937.205616831876,-0.019997020871469928,1,traded,105.08,1631404860000.0
2021-09-13 00:00:00+00:00,9937.205616831876,9738.505504081875,-0.019995572237474613,1,traded,106.1,1631491260000.0
2021-09-14 00:00:00+00:00,9738.505504081875,9544.905183241164,-0.019879880004130435,1,traded,106.25,1631577660000.0
2021-09-15 00:00:00+00:00,9544.905183241164,9354.037170046166,-0.01999684748363162,1,traded,106.64,1631664060000.0
2021-09-16 00:00:00+00:00,9354.037170046166,9517.417844071164,0.01746632721838881,1,traded,103.59,1631750460000.0
2021-09-17 00:00:00+00:00,9517.417844071164,9517.417844071164,0.0,0,no_wall_trigger,98.61,1631836860000.0
2021-09-18 00:00:00+00:00,9517.417844071164,9328.241612922036,-0.01987684414496671,1,traded,98.52,1631923260000.0
2021-09-19 00:00:00+00:00,9328.241612922036,9140.483040922036,-0.020127970499810632,1,traded,97.54,1632009660000.0
