UTC_day,start_equity,end_equity,daily_return,entries,status,IV_annualized_percent,IV_available_ms
2021-09-01 00:00:00+00:00,10000.0,10111.28714734187,0.011128714734187195,1,traded,104.64,1630454460000.0
2021-09-02 00:00:00+00:00,10111.28714734187,10087.817143780912,-0.0023211687314338425,1,traded,113.63,1630540860000.0
2021-09-03 00:00:00+00:00,10087.817143780912,10180.92157518541,0.009229393245088202,1,traded,110.75,1630627260000.0
2021-09-04 00:00:00+00:00,10180.92157518541,10155.042756585612,-0.0025418935219847505,1,traded,106.48,1630713660000.0
2021-09-05 00:00:00+00:00,10155.042756585612,10180.336671351251,0.002490773832462434,1,traded,107.6,1630800060000.0
2021-09-06 00:00:00+00:00,10180.336671351251,10169.355961370873,-0.0010786195324246073,1,traded,109.21,1630886460000.0
2021-09-07 00:00:00+00:00,10169.355961370873,10066.598011173008,-0.010104666469361478,1,traded,107.56,1630972860000.0
2021-09-08 00:00:00+00:00,10066.598011173008,9965.784029881932,-0.010014702204178771,1,traded,110.41,1631059260000.0
2021-09-09 00:00:00+00:00,9965.784029881932,9999.571090261556,0.0033903062998670297,1,traded,107.7,1631145660000.0
2021-09-10 00:00:00+00:00,9999.571090261556,10096.485438944974,0.009691850561250659,1,traded,106.28,1631232060000.0
2021-09-11 00:00:00+00:00,10096.485438944974,10068.882756655821,-0.0027338901696110085,1,traded,104.56,1631318460000.0
2021-09-12 00:00:00+00:00,10068.882756655821,9968.407433663668,-0.009978795604282498,1,traded,105.08,1631404860000.0
2021-09-13 00:00:00+00:00,9968.407433663668,10060.461721483667,0.009234603263619467,1,traded,106.1,1631491260000.0
2021-09-14 00:00:00+00:00,10060.461721483667,9983.42083809138,-0.007657788034496349,1,traded,106.25,1631577660000.0
2021-09-15 00:00:00+00:00,9983.42083809138,10063.670934697955,0.008038336548969571,1,traded,106.64,1631664060000.0
2021-09-16 00:00:00+00:00,10063.670934697955,10040.027538817956,-0.002349380860465211,1,traded,103.59,1631750460000.0
2021-09-17 00:00:00+00:00,10040.027538817956,9939.279057758793,-0.01003468174461053,1,traded,98.61,1631836860000.0
2021-09-18 00:00:00+00:00,9939.279057758793,9952.849488126609,0.0013653334702603548,1,traded,98.52,1631923260000.0
2021-09-19 00:00:00+00:00,9952.849488126609,9889.88287393061,-0.006326491149204583,1,traded,97.54,1632009660000.0
2021-09-20 00:00:00+00:00,9889.88287393061,9997.82545777061,0.010914445116891436,1,traded,96.98,1632096060000.0
2021-09-21 00:00:00+00:00,9997.82545777061,10084.702213450611,0.008689565150637568,1,traded,104.64,1632182460000.0
2021-09-22 00:00:00+00:00,10084.702213450611,9983.955152980612,-0.009990087792143831,1,traded,111.21,1632268860000.0
2021-09-23 00:00:00+00:00,9983.955152980612,9936.02646113405,-0.004800571628394534,1,traded,100.77,1632355260000.0
2021-09-24 00:00:00+00:00,9936.02646113405,10025.733152985376,0.009028427229156977,1,traded,97.82,1632441660000.0
2021-09-25 00:00:00+00:00,10025.733152985376,10029.366356951268,0.0003623878583691731,1,traded,101.81,1632528060000.0
2021-09-26 00:00:00+00:00,10029.366356951268,10118.248786076267,0.008862217807348749,1,traded,100.44,1632614460000.0
2021-09-27 00:00:00+00:00,10118.248786076267,10186.951962475548,0.00679002640198223,1,traded,100.62,1632700860000.0
2021-09-28 00:00:00+00:00,10186.951962475548,10261.786635749739,0.0073461299856767415,1,traded,104.71,1632787260000.0
2021-09-29 00:00:00+00:00,10261.786635749739,10159.194258149739,-0.009997516148171681,1,traded,109.77,1632873660000.0
2021-09-30 00:00:00+00:00,10159.194258149739,10057.615090289737,-0.009998742545799244,1,traded,104.62,1632960060000.0
2021-10-01 00:00:00+00:00,10057.615090289737,9957.088861109736,-0.009995036425390236,1,traded,103.19,1633046460000.0
2021-10-02 00:00:00+00:00,9957.088861109736,10002.801770259737,0.004590991381883347,1,traded,96.12,1633132860000.0
2021-10-03 00:00:00+00:00,10002.801770259737,10061.033273299736,0.005821519248050189,1,traded,94.17,1633219260000.0
2021-10-04 00:00:00+00:00,10061.033273299736,10098.816010399734,0.003755353557995722,1,traded,96.24,1633305660000.0
2021-10-05 00:00:00+00:00,10098.816010399734,9998.277388048185,-0.009955486093420673,1,traded,99.76,1633392060000.0
2021-10-06 00:00:00+00:00,9998.277388048185,10030.43936322763,0.003216751639426363,1,traded,100.91,1633478460000.0
2021-10-07 00:00:00+00:00,10030.43936322763,10040.43152973455,0.0009961843290287042,1,traded,101.65,1633564860000.0
2021-10-08 00:00:00+00:00,10040.43152973455,10023.285848951682,-0.0017076637325886823,1,traded,101.57,1633651260000.0
2021-10-09 00:00:00+00:00,10023.285848951682,10031.527215947082,0.0008222220856111129,1,traded,99.01,1633737660000.0
2021-10-10 00:00:00+00:00,10031.527215947082,9942.753459820045,-0.008849475679626684,1,traded,97.63,1633824060000.0
2021-10-11 00:00:00+00:00,9942.753459820045,9843.524650415677,-0.009980013062313664,1,traded,98.5,1633910460000.0
2021-10-12 00:00:00+00:00,9843.524650415677,9865.038526024702,0.002185586603688394,1,traded,98.99,1633996860000.0
2021-10-13 00:00:00+00:00,9865.038526024702,9909.722721829703,0.004529551069377025,1,traded,101.29,1634083260000.0
2021-10-14 00:00:00+00:00,9909.722721829703,9811.72828879088,-0.009888715939847081,1,traded,101.07,1634169660000.0
2021-10-15 00:00:00+00:00,9811.72828879088,9856.45428437088,0.0045584217442196096,1,traded,102.76,1634256060000.0
2021-10-16 00:00:00+00:00,9856.45428437088,9758.762153909673,-0.009911488212968833,1,traded,100.71,1634342460000.0
2021-10-17 00:00:00+00:00,9758.762153909673,9794.645439328422,0.00367703248145812,1,traded,92.25,1634428860000.0
2021-10-18 00:00:00+00:00,9794.645439328422,9851.326574169127,0.005786951165492216,1,traded,97.8,1634515260000.0
