trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,exit_reason,timestamp_precision,initial_stop,initial_target,target_r,realized_net_r
1,1983420.0,1983880.0,-1.0,5.513,1613.47,1550.3500000000001,4.4475300550000005,4.273539775000001,-0.34398327114200006,347.9805599999994,339.6034734411414,10339.603473441142,2.0,10000.0,0.889506011,1696869660.0,2023-10-09T09:00:00Z,2023-10-09T09:00:00Z,2023-10-09T16:40:00Z,2023-10-09T16:41:00Z,target,within_minute_not_exact_tick,1629.3278998135347,1550.0384007458613,4.0,3.8845298342359245
2,1983900.0,1988220.0,-1.0,3.622,1568.3500000000001,1528.48,2.84028185,2.76807728,-2.6572910859640175,144.40914000000043,141.45807195596444,10481.061545397108,4.0,10339.603473441142,0.549398602624501,1697130000.0,2023-10-09T17:00:00Z,2023-10-09T17:00:00Z,2023-10-12T17:00:00Z,2023-10-12T17:00:00Z,timeout,simulated_bar_open_or_final_close,1594.6743535811074,1463.0525856755712,4.0,1.4836162209100763
3,1993320.0,1993789.0,1.0,5.329,1584.8500000000001,1567.1000000000001,4.222832825,4.17553795,0.3694191687194,-94.58975,-103.3575399437194,10377.704005453388,1.0,10481.061545397108,0.8058025051583657,1697464200.0,2023-10-16T06:00:00Z,2023-10-16T06:00:00Z,2023-10-16T13:49:00Z,2023-10-16T13:50:00Z,stop,within_minute_not_exact_tick,1567.4211171813547,1654.5655312745823,4.0,-1.1128250514055193
4,1999260.0,2003580.0,1.0,3.79,1611.1000000000001,1681.88,3.0530345000000003,3.1871626,2.4180304152773986,268.2561999999999,259.5979724847225,10637.30197793811,4.0,10377.704005453388,0.5883834224594686,1698051600.0,2023-10-20T09:00:00Z,2023-10-20T09:00:00Z,2023-10-23T09:00:00Z,2023-10-23T09:00:00Z,timeout,simulated_bar_open_or_final_close,1585.995302377383,1711.5187904904687,4.0,2.7283940353138227
5,2004240.0,2005203.0,1.0,2.797,1708.2,1850.3,2.3889177,2.58764455,1.000160882505115,397.45369999999974,391.47697686749467,11028.778954805604,2.0,10637.30197793811,0.4491585751640112,1698149040.0,2023-10-23T20:00:00Z,2023-10-23T20:00:00Z,2023-10-24T12:03:00Z,2023-10-24T12:04:00Z,target,within_minute_not_exact_tick,1672.5815915003277,1850.6736339986892,4.0,3.929517697597092
6,2013660.0,2014152.0,1.0,3.509,1819.96,1790.74,3.19311982,3.14185333,0.638903830832267,-102.5329800000001,-109.50685698083237,10919.272097824773,1.0,11028.778954805604,0.5790522836816222,1698685980.0,2023-10-30T09:00:00Z,2023-10-30T09:00:00Z,2023-10-30T17:12:00Z,2023-10-30T17:13:00Z,stop,within_minute_not_exact_tick,1791.1014753598467,1935.3940985606127,4.0,-1.081393666031063
7,2017260.0,2018264.0,1.0,2.52,1857.76,1816.69,2.3407776,2.2890294,2.1985862539302627,-103.49639999999984,-110.3247932539301,10808.947304570842,1.0,10919.272097824773,0.4287424251413803,1698932700.0,2023-11-01T21:00:00Z,2023-11-01T21:00:00Z,2023-11-02T13:44:00Z,2023-11-02T13:45:00Z,stop,within_minute_not_exact_tick,1817.058241735729,2020.5670330570833,4.0,-1.0756213424102055
8,2021700.0,2026020.0,1.0,4.197,1858.6100000000001,1879.63,3.9002930850000004,3.9444035550000005,7.112801548058709,88.22093999999993,73.26344181194122,10882.210746382785,4.0,10808.947304570842,0.7216786195915047,1699398000.0,2023-11-04T23:00:00Z,2023-11-04T23:00:00Z,2023-11-07T23:00:00Z,2023-11-07T23:00:00Z,timeout,simulated_bar_open_or_final_close,1835.4827358321163,1951.1190566715352,4.0,0.7547864360603391
9,2027700.0,2028436.0,1.0,2.948,1918.8600000000001,2055.26,2.82839964,3.0294532400000005,0.563784820503696,402.10720000000026,395.68556229949655,11277.89630868228,2.0,10882.210746382785,0.5198207801553837,1699543020.0,2023-11-09T03:00:00Z,2023-11-09T03:00:00Z,2023-11-09T15:16:00Z,2023-11-09T15:17:00Z,target,within_minute_not_exact_tick,1884.6566840600165,2055.673263759935,4.0,3.9242305360294854
10,2028480.0,2028492.0,1.0,2.031,2039.96,1986.91,2.07157938,2.0177071050000004,2.9464779426255006,-107.74454999999992,-114.78031442762543,11163.115994254656,1.0,11277.89630868228,0.36736982204831875,1699546380.0,2023-11-09T16:00:00Z,2023-11-09T16:00:00Z,2023-11-09T16:12:00Z,2023-11-09T16:13:00Z,stop,within_minute_not_exact_tick,1987.3136961188459,2250.5452155246167,4.0,-1.0734692303960656
