UTC_day,start_equity,end_equity,daily_return,entries,status,IV_annualized_percent,IV_available_ms
2021-09-01 00:00:00+00:00,10000.0,9800.62097692,-0.019937902308000077,1,traded,104.64,1630454460000.0
2021-09-02 00:00:00+00:00,9800.62097692,9839.563252763342,0.003973449839051124,1,traded,113.63,1630540860000.0
2021-09-03 00:00:00+00:00,9839.563252763342,9723.03891904811,-0.011842429457680326,1,traded,110.75,1630627260000.0
2021-09-04 00:00:00+00:00,9723.03891904811,9694.885555040231,-0.0028955313500518276,1,traded,106.48,1630713660000.0
2021-09-05 00:00:00+00:00,9694.885555040231,9749.326956085593,0.005615476401065855,1,traded,107.6,1630800060000.0
2021-09-06 00:00:00+00:00,9749.326956085593,9730.986977948278,-0.0018811532549810606,1,traded,109.21,1630886460000.0
2021-09-07 00:00:00+00:00,9730.986977948278,9536.460112003277,-0.019990455889605574,1,traded,107.56,1630972860000.0
2021-09-08 00:00:00+00:00,9536.460112003277,10046.841384146624,0.05351894373269017,1,traded,110.41,1631059260000.0
2021-09-09 00:00:00+00:00,10046.841384146624,9986.125817771333,-0.006043249221700409,1,traded,107.7,1631145660000.0
2021-09-10 00:00:00+00:00,9986.125817771333,9786.280805056334,-0.020012266654937827,1,traded,106.28,1631232060000.0
2021-09-11 00:00:00+00:00,9786.280805056334,9753.571515730326,-0.003342361615978673,1,traded,104.56,1631318460000.0
2021-09-12 00:00:00+00:00,9753.571515730326,9558.532862635326,-0.019996639464881838,1,traded,105.08,1631404860000.0
2021-09-13 00:00:00+00:00,9558.532862635326,9367.393067410327,-0.019996771258921076,1,traded,106.1,1631491260000.0
2021-09-14 00:00:00+00:00,9367.393067410327,9246.10207852288,-0.012948211739873039,1,traded,106.25,1631577660000.0
2021-09-15 00:00:00+00:00,9246.10207852288,9397.751796994526,0.016401475690378087,1,traded,106.64,1631664060000.0
2021-09-16 00:00:00+00:00,9397.751796994526,9450.608500138525,0.0056243987163933085,1,traded,103.59,1631750460000.0
2021-09-17 00:00:00+00:00,9450.608500138525,9321.621493738527,-0.013648539816045524,1,traded,98.61,1631836860000.0
2021-09-18 00:00:00+00:00,9321.621493738527,9464.134797629527,0.015288467139191297,1,traded,98.52,1631923260000.0
2021-09-19 00:00:00+00:00,9464.134797629527,9610.595036729528,0.015475290898929739,1,traded,97.54,1632009660000.0
2021-09-20 00:00:00+00:00,9610.595036729528,9541.826959094527,-0.007155444316630177,1,traded,96.98,1632096060000.0
2021-09-21 00:00:00+00:00,9541.826959094527,9973.346849425443,0.04522403227189353,1,traded,104.64,1632182460000.0
2021-09-22 00:00:00+00:00,9973.346849425443,9973.346849425443,0.0,0,price_already_beyond_frozen_wall,111.21,1632268860000.0
2021-09-23 00:00:00+00:00,9973.346849425443,9947.208812339153,-0.002620788936844809,1,traded,100.77,1632355260000.0
