UTC_day,start_equity,end_equity,daily_return,entries,status,IV_annualized_percent,IV_available_ms
2021-09-01 00:00:00+00:00,10000.0,10007.19836635,0.0007198366349998597,1,traded,91.08,1630454460000.0
2021-09-02 00:00:00+00:00,10007.19836635,10011.30091345,0.0004099596060567201,1,traded,93.65,1630540860000.0
2021-09-03 00:00:00+00:00,10011.30091345,10019.82713945,0.0008516601462398299,1,traded,92.82,1630627260000.0
2021-09-04 00:00:00+00:00,10019.82713945,10026.08228946009,0.0006242772378239891,1,traded,90.15,1630713660000.0
2021-09-05 00:00:00+00:00,10026.08228946009,10032.55312206009,0.0006453999092748131,1,traded,91.3,1630800060000.0
2021-09-06 00:00:00+00:00,10032.55312206009,10039.13966847895,0.0006565174725443601,1,traded,93.37,1630886460000.0
2021-09-07 00:00:00+00:00,10039.13966847895,10046.05528467895,0.0006888654235694958,1,traded,92.86,1630972860000.0
2021-09-08 00:00:00+00:00,10046.05528467895,10051.80353267895,0.0005721895646708663,1,traded,95.16,1631059260000.0
2021-09-09 00:00:00+00:00,10051.80353267895,10057.350319101404,0.0005518200196035217,1,traded,92.31,1631145660000.0
2021-09-10 00:00:00+00:00,10057.350319101404,10066.497452701404,0.0009094973635974668,1,traded,91.95,1631232060000.0
2021-09-11 00:00:00+00:00,10066.497452701404,10069.482584501404,0.00029654125618439053,1,traded,90.57,1631318460000.0
2021-09-12 00:00:00+00:00,10069.482584501404,10075.850021801405,0.0006323499987777037,1,traded,89.46,1631404860000.0
2021-09-13 00:00:00+00:00,10075.850021801405,10084.343237301406,0.0008429279397395018,1,traded,92.13,1631491260000.0
2021-09-14 00:00:00+00:00,10084.343237301406,10090.400525301406,0.0006006626170353968,1,traded,92.14,1631577660000.0
2021-09-15 00:00:00+00:00,10090.400525301406,10066.029864381162,-0.0024152322654720226,1,traded,90.9,1631664060000.0
2021-09-16 00:00:00+00:00,10066.029864381162,10074.051353681161,0.0007968870953167784,1,traded,90.32,1631750460000.0
2021-09-17 00:00:00+00:00,10074.051353681161,10079.455176681162,0.000536410110518748,1,traded,84.17,1631836860000.0
2021-09-18 00:00:00+00:00,10079.455176681162,10083.26727568116,0.00037820486655060215,1,traded,82.35,1631923260000.0
2021-09-19 00:00:00+00:00,10083.26727568116,10061.84484257676,-0.0021245527385818086,1,traded,84.7,1632009660000.0
2021-09-20 00:00:00+00:00,10061.84484257676,10071.418742576761,0.0009515054296493908,1,traded,85.72,1632096060000.0
2021-09-21 00:00:00+00:00,10071.418742576761,10078.095554576761,0.0006629465193195294,1,traded,91.76,1632182460000.0
2021-09-22 00:00:00+00:00,10078.095554576761,10028.454032426762,-0.004925684806337816,1,traded,96.26,1632268860000.0
2021-09-23 00:00:00+00:00,10028.454032426762,10034.821364426763,0.000634926577856687,1,traded,88.73,1632355260000.0
2021-09-24 00:00:00+00:00,10034.821364426763,10044.213514726764,0.0009359559038384369,1,traded,83.84,1632441660000.0
2021-09-25 00:00:00+00:00,10044.213514726764,10039.08808029801,-0.000510287283443267,1,traded,86.92,1632528060000.0
2021-09-26 00:00:00+00:00,10039.08808029801,10044.620759562562,0.0005511137286871026,1,traded,85.88,1632614460000.0
2021-09-27 00:00:00+00:00,10044.620759562562,10051.531903414985,0.0006880442794063857,1,traded,89.12,1632700860000.0
2021-09-28 00:00:00+00:00,10051.531903414985,10063.436409964985,0.0011843474869690507,1,traded,89.25,1632787260000.0
2021-09-29 00:00:00+00:00,10063.436409964985,10048.600461520968,-0.0014742427774796507,1,traded,92.27,1632873660000.0
2021-09-30 00:00:00+00:00,10048.600461520968,9999.35207777097,-0.004901019195517331,1,traded,91.77,1632960060000.0
2021-10-01 00:00:00+00:00,9999.35207777097,10009.27890902097,0.0009927474473139242,1,traded,90.97,1633046460000.0
