UTC_day,start_equity,end_equity,daily_return,entries,status,IV_annualized_percent,IV_available_ms
2021-09-01 00:00:00+00:00,10000.0,10030.630686966064,0.0030630686966064413,1,traded,91.08,1630454460000.0
2021-09-02 00:00:00+00:00,10030.630686966064,10055.479289766065,0.002477272224994609,1,traded,93.65,1630540860000.0
2021-09-03 00:00:00+00:00,10055.479289766065,10082.03543465375,0.0026409626157464228,1,traded,92.82,1630627260000.0
2021-09-04 00:00:00+00:00,10082.03543465375,10076.97429662449,-0.0005019956597120956,1,traded,90.15,1630713660000.0
2021-09-05 00:00:00+00:00,10076.97429662449,10109.428257515792,0.003220605703258883,1,traded,91.3,1630800060000.0
2021-09-06 00:00:00+00:00,10109.428257515792,10142.635603335348,0.0032847897006309523,1,traded,93.37,1630886460000.0
2021-09-07 00:00:00+00:00,10142.635603335348,9942.475868908652,-0.01973448936298905,1,traded,92.86,1630972860000.0
2021-09-08 00:00:00+00:00,9942.475868908652,9895.55860967305,-0.004718870817913556,1,traded,95.16,1631059260000.0
2021-09-09 00:00:00+00:00,9895.55860967305,9925.148955045404,0.0029902652836020227,1,traded,92.31,1631145660000.0
2021-09-10 00:00:00+00:00,9925.148955045404,9951.589867445404,0.002664031796375088,1,traded,91.95,1631232060000.0
2021-09-11 00:00:00+00:00,9951.589867445404,9973.213806995404,0.0021729130559065,1,traded,90.57,1631318460000.0
2021-09-12 00:00:00+00:00,9973.213806995404,10007.695662427404,0.003457446726732538,1,traded,89.46,1631404860000.0
2021-09-13 00:00:00+00:00,10007.695662427404,10035.793225373403,0.0028075956637538813,1,traded,92.13,1631491260000.0
2021-09-14 00:00:00+00:00,10035.793225373403,10067.309961323403,0.0031404329724844526,1,traded,92.14,1631577660000.0
2021-09-15 00:00:00+00:00,10067.309961323403,10093.499406780591,0.002601434301496841,1,traded,90.9,1631664060000.0
2021-09-16 00:00:00+00:00,10093.499406780591,10069.10478253958,-0.0024168648808383653,1,traded,90.32,1631750460000.0
2021-09-17 00:00:00+00:00,10069.10478253958,10038.004108078307,-0.0030887228937376277,1,traded,84.17,1631836860000.0
2021-09-18 00:00:00+00:00,10038.004108078307,10063.477183478308,0.002537663376676713,1,traded,82.35,1631923260000.0
2021-09-19 00:00:00+00:00,10063.477183478308,9995.996519199442,-0.006705501791135604,1,traded,84.7,1632009660000.0
2021-09-20 00:00:00+00:00,9995.996519199442,9797.705652737572,-0.019837028362405862,1,traded,85.72,1632096060000.0
2021-09-21 00:00:00+00:00,9797.705652737572,9604.402335587572,-0.019729447280954826,1,traded,91.76,1632182460000.0
2021-09-22 00:00:00+00:00,9604.402335587572,9645.604437137572,0.004289918321864983,1,traded,96.26,1632268860000.0
2021-09-23 00:00:00+00:00,9645.604437137572,9678.972521887572,0.0034594083727428337,1,traded,88.73,1632355260000.0
2021-09-24 00:00:00+00:00,9678.972521887572,9487.54163523244,-0.01977801736932716,1,traded,83.84,1632441660000.0
2021-09-25 00:00:00+00:00,9487.54163523244,9472.864254822824,-0.0015470161791028003,1,traded,86.92,1632528060000.0
2021-09-26 00:00:00+00:00,9472.864254822824,9502.074372195364,0.003083557051677177,1,traded,85.88,1632614460000.0
2021-09-27 00:00:00+00:00,9502.074372195364,9533.927839995364,0.0033522646268910883,1,traded,89.12,1632700860000.0
2021-09-28 00:00:00+00:00,9533.927839995364,9553.331129595364,0.0020351831821721067,1,traded,89.25,1632787260000.0
2021-09-29 00:00:00+00:00,9553.331129595364,9581.307167195364,0.0029284065652588342,1,traded,92.27,1632873660000.0
2021-09-30 00:00:00+00:00,9581.307167195364,9611.521845645362,0.003153502744745351,1,traded,91.77,1632960060000.0
2021-10-01 00:00:00+00:00,9611.521845645362,9636.014102045361,0.002548218356398513,1,traded,90.97,1633046460000.0
2021-10-02 00:00:00+00:00,9636.014102045361,9606.076604831147,-0.003106834101442413,1,traded,85.84,1633132860000.0
2021-10-03 00:00:00+00:00,9606.076604831147,9629.673831330932,0.002456489519135907,1,traded,83.97,1633219260000.0
2021-10-04 00:00:00+00:00,9629.673831330932,9662.644456029468,0.0034238568487401366,1,traded,85.56,1633305660000.0
2021-10-05 00:00:00+00:00,9662.644456029468,9684.863595629467,0.00229948847865713,1,traded,89.62,1633392060000.0
2021-10-06 00:00:00+00:00,9684.863595629467,9718.292579910529,0.0034516732167655384,1,traded,92.68,1633478460000.0
2021-10-07 00:00:00+00:00,9718.292579910529,9639.094504288616,-0.00814938169135071,1,traded,89.38,1633564860000.0
2021-10-08 00:00:00+00:00,9639.094504288616,9663.106114288616,0.002491064901305462,1,traded,88.13,1633651260000.0
2021-10-09 00:00:00+00:00,9663.106114288616,9696.289685488617,0.003434048100841247,1,traded,88.19,1633737660000.0
2021-10-10 00:00:00+00:00,9696.289685488617,9729.858587088616,0.003462035756856441,1,traded,87.42,1633824060000.0
2021-10-11 00:00:00+00:00,9729.858587088616,9761.963927888617,0.003299671882446953,1,traded,89.23,1633910460000.0
2021-10-12 00:00:00+00:00,9761.963927888617,9688.524142516144,-0.007523054368462234,1,traded,90.49,1633996860000.0
2021-10-13 00:00:00+00:00,9688.524142516144,9712.310025051838,0.00245505736331042,1,traded,93.37,1634083260000.0
2021-10-14 00:00:00+00:00,9712.310025051838,9738.175711301838,0.002663185810922508,1,traded,95.0,1634169660000.0
2021-10-15 00:00:00+00:00,9738.175711301838,9767.323628451839,0.0029931599114783047,1,traded,97.87,1634256060000.0
2021-10-16 00:00:00+00:00,9767.323628451839,9728.17941118166,-0.004007670756004611,1,traded,90.71,1634342460000.0
2021-10-17 00:00:00+00:00,9728.17941118166,9755.281945069908,0.0027859821188223055,1,traded,86.8,1634428860000.0
2021-10-18 00:00:00+00:00,9755.281945069908,9780.523796469908,0.0025875060856397347,1,traded,89.66,1634515260000.0
2021-10-19 00:00:00+00:00,9780.523796469908,9808.594815269907,0.0028700936048160486,1,traded,92.4,1634601660000.0
2021-10-20 00:00:00+00:00,9808.594815269907,9840.597068761908,0.003262674633289997,1,traded,94.15,1634688060000.0
2021-10-21 00:00:00+00:00,9840.597068761908,9675.085801415104,-0.01681923019409115,1,traded,93.04,1634774460000.0
2021-10-22 00:00:00+00:00,9675.085801415104,9700.286920715103,0.002604743752899319,1,traded,92.52,1634860860000.0
2021-10-23 00:00:00+00:00,9700.286920715103,9725.466409115104,0.002595746765616802,1,traded,86.73,1634947260000.0
2021-10-24 00:00:00+00:00,9725.466409115104,9702.141314553775,-0.002398352282566907,1,traded,86.31,1635033660000.0
2021-10-25 00:00:00+00:00,9702.141314553775,9727.899645303774,0.0026549119328287407,1,traded,89.88,1635120060000.0
2021-10-26 00:00:00+00:00,9727.899645303774,9597.479912907793,-0.013406771980726928,1,traded,84.45,1635206460000.0
2021-10-27 00:00:00+00:00,9597.479912907793,9624.214245807794,0.0027855575778852337,1,traded,89.01,1635292860000.0
2021-10-28 00:00:00+00:00,9624.214245807794,9651.588792207795,0.002844340919771593,1,traded,88.45,1635379260000.0
2021-10-29 00:00:00+00:00,9651.588792207795,9673.799118207793,0.0023012093115621912,1,traded,89.87,1635465660000.0
2021-10-30 00:00:00+00:00,9673.799118207793,9649.901219573036,-0.0024703736704411172,1,traded,87.58,1635552060000.0
2021-10-31 00:00:00+00:00,9649.901219573036,9607.024641591612,-0.004443214184872368,1,traded,87.17,1635638460000.0
2021-11-01 00:00:00+00:00,9607.024641591612,9635.302517841612,0.002943458282346656,1,traded,87.64,1635724860000.0
2021-11-02 00:00:00+00:00,9635.302517841612,9664.319936541611,0.0030115731858204597,1,traded,85.45,1635811260000.0
2021-11-03 00:00:00+00:00,9664.319936541611,9640.679748154937,-0.0024461305649959852,1,traded,87.23,1635897660000.0
2021-11-04 00:00:00+00:00,9640.679748154937,9565.366791991133,-0.007811996470292182,1,traded,85.84,1635984060000.0
